date,C-A100,C-A107,C-A108,C-A109,C-A11,C-A110,C-A111,C-A112,C-A113,C-A115,C-A117,C-A119,C-A12,C-A120,C-A121,C-A122,C-A123,C-A124,C-A125,C-A126,C-A127,C-A128,C-A129,C-A13,C-A130,C-A132,C-A133,C-A134,C-A135,C-A136,C-A137,C-A139,C-A14,C-A140,C-A141,C-A142,C-A144,C-A146,C-A147,C-A148,C-A15,C-A151,C-A155,C-A156,C-A16,C-A160,C-A163,C-A164,C-A166,C-A167,C-A168,C-A169,C-A17,C-A170,C-A171,C-A172,C-A173,C-A174,C-A175,C-A176,C-A177,C-A178,C-A179,C-A18,C-A181,C-A183,C-A184,C-A185,C-A187,C-A189,C-A191,C-A192,C-A193,C-A194,C-A195,C-A196,C-A197,C-A198,C-A199,C-A2,C-A20,C-A204,C-A206,C-A207,C-A208,C-A21,C-A210,C-A211,C-A212,C-A213,C-A214,C-A215,C-A216,C-A218,C-A22,C-A220,C-A221,C-A223,C-A225,C-A227,C-A228,C-A232,C-A235,C-A236,C-A237,C-A238,C-A239,C-A241,C-A242,C-A244,C-A248,C-A249,C-A25,C-A250,C-A251,C-A252,C-A254,C-A255,C-A256,C-A257,C-A258,C-A259,C-A26,C-A260,C-A261,C-A266,C-A27,C-A270,C-A271,C-A272,C-A273,C-A274,C-A277,C-A279,C-A28,C-A280,C-A282,C-A283,C-A284,C-A286,C-A287,C-A288,C-A289,C-A290,C-A294,C-A299,C-A3,C-A300,C-A302,C-A303,C-A304,C-A305,C-A308,C-A309,C-A31,C-A310,C-A312,C-A313,C-A316,C-A317,C-A318,C-A319,C-A32,C-A321,C-A322,C-A324,C-A328,C-A329,C-A35,C-A36,C-A37,C-A38,C-A39,C-A40,C-A41,C-A44,C-A46,C-A47,C-A49,C-A51,C-A52,C-A54,C-A55,C-A56,C-A57,C-A59,C-A6,C-A61,C-A62,C-A63,C-A64,C-A65,C-A67,C-A68,C-A69,C-A7,C-A70,C-A73,C-A74,C-A76,C-A77,C-A78,C-A79,C-A8,C-A80,C-A81,C-A83,C-A84,C-A85,C-A86,C-A89,C-A9,C-A90,C-A93,C-A96,C-A98,C-A99
30/10/2013 0:00,10,60,4,10,4,6,7,7,10,12,7,6,26,16,3,3,6,25,8,6,10,4,6,7,23,18,6,16,12,20,14,6,80,16,6,1,6,8,10,10,30,8,15,15,80,4,10,6,16,10,20,4,13,8,10,24,15,13,17,12,16,7,3,7,7,15,6,10,2,10,6,16,40,7,4,25,15,20,7,4,100,10,9,16,10,50,14,7,10,8,16,8,16,16,20,16,8,50,12,6,10,18,20,15,30,16,12,20,26,8,4,12,7,8,11,12,8,16,3,8,5,8,1,3,10,6,8,10,7,6,4,14,5,7,16,7,27,10,14,10,10,6,10,20,12,10,7,10,12,0,18,10,25,6,16,6,13,23,3,11,13,16,20,12,14,9,6,3,15,14,13,10,8,14,16,4,10,10,2,40,5,60,8,20,12,20,16,8,20,3,0,15,50,10,20,8,9,40,6,10,20,14,4,0,7,8,10,12,7,8,10,20,2,25,8,6,24
31/10/2013 0:00,8,35,4,10,4,26,7,7,10,6,7,6,26,16,3,3,6,30,8,6,10,4,6,7,23,18,6,16,12,20,14,6,40,16,6,1,6,8,33,26,30,8,30,15,45,4,10,14,16,10,20,4,13,33,10,26,15,13,17,26,16,7,3,7,7,15,6,10,2,33,6,16,30,7,4,15,25,20,7,4,50,60,9,16,10,50,14,7,10,8,16,8,16,16,15,16,8,25,12,6,10,18,12,15,35,16,6,20,26,8,4,12,7,8,11,12,8,16,3,2,5,8,1,14,10,6,10,10,7,6,4,14,5,7,16,7,1,10,33,10,10,6,10,20,12,18,7,10,12,0,30,8,15,6,16,6,13,23,3,11,13,16,20,12,14,72,8,3,15,26,13,10,10,35,6,4,10,10,2,40,5,40,18,20,12,20,16,8,20,3,0,15,50,33,15,16,9,25,6,26,25,14,4,0,13,26,2,33,7,8,10,16,2,15,8,6,33
01/11/2013 0:00,8,35,4,10,18,26,7,7,10,6,7,6,28,16,3,3,8,30,8,8,10,4,8,7,24,18,6,16,14,20,14,6,40,18,8,1,6,8,33,26,30,8,30,15,45,4,10,14,16,10,20,4,14,33,10,26,15,14,19,26,18,9,3,9,7,15,6,10,2,33,6,18,30,7,4,15,25,20,9,4,50,10,9,16,10,50,14,7,10,8,16,8,16,16,15,16,8,25,12,6,10,18,12,15,35,18,6,20,28,8,4,12,7,8,11,14,8,12,3,2,5,8,1,14,10,6,8,10,7,6,4,14,5,7,8,7,1,10,33,10,10,6,8,20,12,18,7,10,12,0,30,8,15,6,18,6,14,24,3,11,14,16,20,4,14,9,8,3,15,26,13,10,10,35,6,6,10,10,2,40,5,40,18,20,14,20,16,8,20,3,0,15,50,33,15,16,9,25,6,26,25,14,4,0,13,26,2,33,7,8,10,16,2,15,8,6,33
04/11/2013 0:00,8,30,4,15,18,28,7,7,10,6,7,6,15,16,3,3,20,33,8,50,10,4,40,7,15,18,6,16,30,20,14,6,80,15,40,1,6,8,34,28,100,8,30,15,100,4,45,14,16,10,20,4,15,34,15,28,15,20,33,28,30,26,3,13,7,15,6,15,2,34,6,25,23,7,4,80,100,20,23,4,100,80,9,16,26,90,14,7,45,8,20,8,16,16,90,16,8,30,12,6,40,18,12,100,100,50,6,20,50,8,4,12,7,20,11,20,8,12,3,2,5,8,1,14,40,6,8,10,7,6,4,14,5,7,8,7,30,40,34,15,10,6,8,20,12,18,7,10,12,0,30,8,100,6,50,6,35,40,3,11,45,16,20,4,40,9,8,3,40,28,15,10,10,100,6,6,10,20,2,30,5,100,18,23,16,40,16,8,25,3,0,5,30,34,80,16,9,100,6,28,20,14,4,0,14,28,2,34,7,8,10,16,2,80,8,6,34
05/11/2013 0:00,8,30,4,15,18,10,8,8,7,6,7,6,15,16,3,3,20,33,8,50,10,4,40,8,15,18,6,16,45,80,14,6,40,15,40,11,6,8,15,5,15,8,80,4,30,4,45,14,16,10,20,4,15,10,15,7,11,20,33,5,30,26,3,13,7,8,6,15,2,15,6,25,23,7,4,40,20,20,23,4,80,15,9,16,26,90,14,7,45,8,10,8,16,16,40,16,8,40,12,6,40,18,12,15,40,50,6,20,50,8,4,12,7,20,11,20,8,12,3,2,5,8,1,14,40,6,8,10,7,6,4,14,5,7,8,7,1,40,7,15,10,6,8,20,12,18,7,10,12,0,7,8,40,6,50,6,35,40,13,11,45,16,20,4,40,12,8,13,15,30,8,10,3,40,6,6,10,20,2,50,5,30,18,23,16,40,16,8,25,3,0,5,30,5,40,16,15,15,6,10,20,14,4,0,5,5,2,11,7,8,8,16,2,40,2,6,15
06/11/2013 0:00,8,90,4,14,18,10,8,8,7,6,7,12,23,16,3,3,20,34,6,12,10,8,6,3,33,30,6,6,45,20,12,7,100,10,10,6,6,8,15,5,15,20,30,4,80,4,13,14,6,10,23,4,33,10,10,7,11,20,34,5,16,28,7,14,7,8,6,6,2,15,33,10,24,8,4,40,20,23,24,6,90,15,9,12,28,30,16,7,10,12,10,6,16,13,30,16,8,90,12,12,12,12,12,15,40,26,6,20,33,18,10,6,7,13,14,20,8,12,3,2,5,16,1,14,10,6,8,10,7,6,4,12,1,12,8,7,32,26,7,6,10,6,8,20,13,18,8,10,12,0,7,8,80,6,33,6,23,10,2,13,13,16,3,4,6,12,8,2,15,30,8,10,3,40,6,8,10,20,2,50,5,30,18,24,16,10,13,12,10,3,0,5,30,5,40,16,15,15,6,10,20,6,4,0,5,5,2,11,7,8,8,16,12,40,2,6,15
07/11/2013 0:00,14,15,4,14,18,10,8,8,7,6,10,8,23,16,3,3,26,15,6,12,26,8,6,3,33,30,6,6,15,15,12,7,50,10,10,6,6,8,15,5,50,20,45,4,40,6,13,4,6,10,23,4,33,10,10,7,11,20,40,5,16,30,7,20,7,8,12,6,2,15,33,10,15,33,10,30,30,23,10,26,50,50,9,12,10,50,16,6,10,20,10,6,12,13,15,16,8,20,12,12,12,12,12,45,15,26,20,80,33,18,10,6,7,13,10,14,8,12,3,2,4,16,1,2,10,2,8,4,4,6,4,12,1,12,8,7,1,26,7,6,10,6,8,20,13,6,26,10,14,0,7,6,15,6,33,6,23,10,2,10,13,16,3,4,6,12,10,2,40,15,8,10,3,45,16,26,10,20,2,15,5,45,18,10,16,10,13,10,10,3,0,5,15,5,15,4,15,15,6,10,80,6,4,0,5,5,2,11,7,8,8,16,5,15,2,7,15
08/11/2013 0:00,14,15,4,14,14,10,8,8,7,6,10,8,24,16,3,3,26,15,6,12,26,8,8,4,34,30,6,6,15,15,12,7,50,10,10,6,8,8,15,5,50,20,45,4,40,6,14,4,6,10,24,4,34,10,10,9,11,20,40,5,16,30,7,20,4,8,12,8,6,15,34,10,15,33,3,30,30,24,10,26,50,50,8,12,10,50,16,6,10,20,10,6,12,14,15,16,8,20,10,12,12,12,12,45,15,28,20,20,34,18,10,6,16,14,10,14,8,18,3,2,4,18,1,2,10,2,8,4,4,6,4,12,1,12,14,7,1,28,9,8,10,6,8,20,14,6,26,10,14,0,9,6,15,6,34,6,24,10,2,10,14,16,4,4,8,14,10,2,40,15,8,10,3,45,16,26,10,20,2,15,5,45,18,10,16,10,14,10,10,3,0,5,15,5,15,4,15,15,6,10,20,6,4,0,5,5,2,11,7,8,8,16,5,15,2,7,15
11/11/2013 0:00,14,80,4,14,14,10,8,8,7,6,10,8,40,16,3,3,28,100,6,12,28,8,20,50,40,15,6,6,90,100,12,7,100,35,25,6,10,8,15,5,100,20,40,4,90,6,40,4,6,10,50,20,50,13,25,23,11,35,80,23,16,30,7,20,4,8,12,40,25,23,30,35,80,34,3,90,33,40,10,28,100,100,8,12,10,100,16,6,35,20,10,6,12,30,80,16,8,100,10,12,12,12,12,30,100,15,20,30,15,18,10,6,16,20,10,14,8,18,3,2,4,20,15,2,30,2,8,4,4,6,4,12,1,12,14,7,1,40,26,10,20,6,8,30,50,6,28,10,14,0,16,6,90,6,50,6,10,50,2,10,15,16,50,4,14,16,10,2,80,30,8,10,3,40,16,28,10,50,2,26,5,30,18,10,20,40,45,10,50,3,0,5,90,26,100,4,16,10,15,10,80,6,4,0,5,23,2,11,7,8,8,16,5,30,2,7,16
12/11/2013 0:00,2,35,71,61,56,13,3,44,72,6,76,86,38,44,8,16,73,71,82,20,28,34,52,0,28,12,43,62,54,2,85,95,71,51,31,8,67,93,71,57,69,36,7,19,92,49,18,9,67,43,98,17,75,33,44,93,70,26,40,89,8,6,32,23,30,62,96,13,45,13,71,8,35,28,36,96,74,44,32,58,46,81,9,97,68,52,40,91,97,95,66,91,13,17,42,79,58,98,40,55,63,64,9,30,82,86,43,55,79,80,93,22,2,60,98,100,80,87,76,28,20,77,35,30,96,20,62,42,88,13,49,85,44,19,85,79,84,58,16,83,41,14,100,76,72,34,66,44,24,63,37,4,42,2,11,89,34,3,11,62,40,85,65,23,94,53,56,14,62,62,83,88,99,43,89,37,14,52,25,66,4,55,45,3,90,15,57,28,44,32,39,6,13,17,43,19,29,0,45,34,93,50,40,48,89,36,62,0,53,14,19,49,45,82,93,46,61
13/11/2013 0:00,14,30,4,20,14,10,8,8,7,6,10,8,13,6,3,3,5,25,6,20,7,6,10,20,13,26,6,4,20,45,4,7,100,10,6,6,12,6,15,10,40,18,80,6,30,6,10,4,12,10,16,6,33,14,13,24,14,10,40,24,26,20,7,10,4,12,12,7,6,24,26,16,15,12,3,45,34,20,10,7,100,25,8,14,12,80,6,6,10,5,10,6,12,10,40,18,8,100,10,8,16,6,12,40,45,30,20,50,33,18,10,16,16,6,20,14,8,18,3,2,4,13,12,2,10,2,8,4,4,4,4,12,1,7,14,7,13,10,28,26,14,6,8,6,26,6,17,12,14,20,16,6,100,7,23,14,20,13,2,20,10,16,23,4,14,16,10,2,45,35,12,14,3,15,16,14,10,10,2,28,5,90,18,15,7,13,13,17,20,3,0,8,50,28,40,4,18,50,15,10,20,6,4,0,10,24,2,14,10,8,12,16,5,5,8,7,18
14/11/2013 0:00,12,50,4,20,14,30,8,8,7,2,14,8,13,6,3,3,5,75,6,20,7,6,10,20,13,26,6,4,20,20,4,7,50,10,6,6,12,6,15,10,15,18,15,4,50,6,10,4,12,23,16,6,33,8,13,26,13,10,15,26,26,20,7,10,4,8,14,7,6,33,26,16,45,12,3,40,20,20,10,7,50,25,8,14,12,15,6,6,10,5,7,6,8,10,15,18,8,15,10,8,16,6,8,15,15,30,6,35,33,18,10,16,16,6,20,14,8,18,3,8,4,13,12,2,10,2,8,4,4,4,4,12,1,7,14,7,13,10,33,26,14,6,8,6,26,20,17,12,14,14,16,10,50,7,23,14,20,13,2,20,10,16,23,4,14,16,10,2,20,15,7,14,24,50,6,14,10,10,2,15,5,15,20,15,7,13,13,17,20,3,0,8,40,26,50,18,7,33,15,30,20,6,4,0,20,10,30,30,10,8,30,16,5,15,30,7,33
15/11/2013 0:00,61,11,17,17,50,45,92,70,50,19,30,56,81,49,70,47,94,33,73,38,25,4,65,70,22,63,2,12,87,70,64,35,40,48,56,90,16,75,70,80,94,88,10,77,0,67,5,26,30,10,100,80,100,98,22,22,28,26,77,76,59,73,99,48,67,94,100,13,88,54,99,26,81,66,78,72,0,83,95,4,59,67,56,29,66,64,72,54,53,38,64,61,7,61,91,76,36,46,63,77,95,99,49,26,44,37,96,10,46,83,67,96,100,49,9,42,66,72,18,17,25,82,74,77,49,8,69,58,51,46,16,1,28,74,57,61,80,1,46,1,43,1,56,26,10,65,37,96,96,35,33,33,81,44,18,62,64,88,0,87,10,83,30,72,17,100,64,71,38,52,91,76,32,19,5,47,0,68,51,62,23,75,22,83,75,43,35,95,23,3,30,68,3,37,23,73,32,29,15,49,67,0,100,16,15,20,58,57,34,37,2,67,69,83,34,42,22
18/11/2013 0:00,12,30,4,30,14,30,8,8,7,2,14,8,40,40,3,3,16,90,6,20,23,6,10,20,15,15,6,4,30,30,4,7,100,30,40,6,12,6,15,10,100,18,80,4,80,6,50,4,12,24,16,6,50,8,20,28,14,15,90,28,50,6,7,10,4,8,14,7,6,34,15,35,30,23,3,30,100,10,10,23,100,80,8,14,6,50,40,6,40,5,7,6,8,40,100,18,8,100,14,8,16,6,8,30,30,15,6,30,50,18,10,16,4,6,13,23,8,18,3,8,4,15,13,2,45,2,6,4,4,4,4,12,1,7,16,7,30,35,34,25,14,6,18,40,40,20,13,10,14,14,20,10,100,7,50,14,14,50,2,10,40,16,50,8,10,20,10,2,30,80,7,14,3,30,6,14,10,45,2,90,13,80,20,33,13,45,15,20,20,3,0,8,30,28,30,18,7,34,15,30,100,6,4,0,20,10,30,30,10,4,30,16,5,90,30,7,34
19/11/2013 0:00,12,100,4,30,14,7,7,7,6,2,14,8,40,40,3,3,16,20,6,20,23,6,10,20,15,15,6,4,45,50,4,7,30,30,40,6,12,6,7,5,50,18,40,4,90,6,50,4,12,5,16,6,50,8,20,15,11,15,20,12,50,6,7,10,4,8,14,7,6,12,15,35,40,23,3,60,20,10,10,23,90,50,8,14,6,100,40,6,40,5,7,6,8,40,40,18,8,40,14,8,16,6,8,15,50,15,6,50,50,18,10,16,4,6,13,23,8,18,3,8,4,15,13,2,45,2,6,4,4,4,4,12,1,7,16,7,30,35,5,25,14,6,18,40,40,20,13,10,14,14,4,10,30,7,50,14,14,50,2,10,40,16,50,8,10,10,10,2,40,40,7,14,3,50,6,14,10,45,2,40,13,30,20,33,13,45,15,20,20,3,0,8,45,7,35,18,7,50,12,12,15,6,14,0,5,12,10,12,10,4,10,16,5,15,8,7,17
20/11/2013 0:00,12,30,4,10,14,7,7,7,6,2,14,8,30,10,3,3,18,20,4,16,24,6,6,5,33,30,16,6,45,50,8,6,100,10,6,3,16,12,7,5,50,8,40,4,30,6,14,4,8,5,14,8,33,8,13,15,11,33,20,12,20,8,6,10,4,8,14,7,6,12,33,16,40,24,3,30,20,6,10,24,100,50,8,8,8,40,16,6,10,10,7,16,8,13,30,16,8,90,14,8,10,16,8,15,50,26,6,50,13,6,8,7,4,26,13,24,8,18,3,8,4,20,13,2,10,2,6,4,4,4,4,12,1,7,16,2,20,13,5,20,10,6,18,20,26,20,13,10,14,14,4,10,30,7,33,6,14,23,4,10,10,6,33,8,13,10,10,2,40,40,7,10,3,50,6,16,10,10,2,40,13,30,20,34,13,30,30,20,16,3,0,12,45,7,35,18,7,50,12,12,15,6,6,0,5,12,10,12,16,4,10,16,5,15,8,7,17
21/11/2013 0:00,16,50,4,10,14,7,7,7,6,2,6,3,30,10,3,3,13,50,4,16,26,6,6,5,33,30,16,6,15,15,8,6,45,10,6,3,16,12,7,5,15,8,20,4,40,10,14,2,8,5,14,8,33,8,13,15,11,33,15,12,20,26,6,10,4,8,5,7,6,12,33,16,20,10,3,15,45,6,5,10,50,50,8,8,20,40,16,6,10,10,7,16,20,13,20,16,8,15,14,8,10,16,20,15,15,26,18,20,13,6,8,7,4,26,13,23,8,18,3,8,4,20,13,2,10,22,6,3,3,4,4,12,1,7,16,2,20,13,5,20,10,6,18,20,26,14,13,10,12,6,4,10,33,7,33,6,14,23,4,2,10,6,33,8,13,10,16,2,20,15,7,10,3,15,16,26,10,10,2,15,13,15,16,30,13,30,30,6,16,2,0,23,45,7,20,16,7,50,12,12,45,6,6,0,5,12,10,12,16,4,10,12,3,50,8,16,17
22/11/2013 0:00,16,50,4,10,8,9,7,7,6,2,6,3,30,10,3,3,13,50,4,16,26,6,6,5,34,30,16,6,15,15,8,6,45,10,8,3,18,12,9,5,15,8,20,6,40,10,14,2,8,5,14,8,34,12,14,15,11,34,15,14,20,26,6,10,4,12,5,7,8,14,34,18,20,10,3,15,45,8,5,10,50,50,6,8,20,40,16,6,10,10,8,16,20,14,20,16,8,15,12,8,10,16,20,15,15,28,18,20,14,6,8,7,9,28,13,23,8,18,3,8,4,20,13,2,10,2,12,3,3,4,4,12,1,7,14,2,20,14,5,20,10,6,12,20,28,14,13,10,12,6,4,10,33,7,34,6,14,24,4,2,10,8,34,8,14,10,16,6,20,15,8,10,3,15,16,26,10,10,2,15,13,15,16,30,13,30,30,6,16,2,0,23,45,9,20,16,8,50,14,14,45,6,6,0,5,14,10,14,16,4,10,12,3,50,8,16,19
25/11/2013 0:00,16,30,4,10,8,10,7,7,6,2,6,3,8,35,3,3,14,90,4,64,28,6,6,5,30,10,16,6,100,60,8,6,80,25,35,3,15,12,6,20,100,8,80,8,80,10,14,2,8,5,14,8,50,16,10,16,11,20,50,26,35,28,6,10,4,13,5,7,35,23,15,30,40,10,3,100,90,30,5,10,100,80,6,8,20,80,16,6,40,10,11,16,20,15,90,16,8,80,12,8,40,16,20,100,100,30,18,100,50,6,8,7,9,15,15,24,8,18,3,8,4,11,15,2,50,2,12,3,3,4,4,12,1,7,14,2,35,35,20,10,30,6,12,20,30,14,15,10,12,6,4,10,34,7,50,6,10,35,4,2,30,35,50,8,35,16,16,4,90,80,13,10,3,90,16,28,10,20,2,80,15,100,16,30,15,15,20,8,16,2,0,24,40,13,50,16,6,100,16,26,16,6,6,0,23,15,10,26,16,4,10,12,3,30,8,16,26
26/11/2013 0:00,16,30,4,10,8,10,7,7,6,2,6,3,8,35,3,3,14,40,4,16,5,6,6,5,30,10,16,6,15,20,8,6,40,25,35,3,15,12,6,20,25,8,20,8,70,10,14,2,8,5,14,8,50,16,10,16,11,20,50,26,35,10,6,5,4,13,5,7,35,23,15,30,40,17,3,17,20,30,5,17,100,50,6,8,12,80,16,6,40,8,11,16,20,15,7,16,8,20,12,8,40,16,20,25,50,30,18,40,50,6,8,7,9,15,10,17,8,18,3,8,4,11,4,2,50,2,12,3,3,4,14,12,1,7,14,2,35,35,20,10,30,6,12,20,30,14,7,10,12,6,4,10,30,7,50,6,10,35,4,2,30,35,50,8,35,16,16,4,15,20,13,10,3,30,16,10,10,20,2,20,8,40,16,11,8,15,20,15,16,2,0,15,40,13,50,16,6,15,16,26,16,6,6,0,23,15,10,26,16,4,10,12,3,30,8,16,26
27/11/2013 0:00,85,85,23,6,66,52,94,65,46,10,49,35,71,32,52,47,85,53,60,73,24,1,71,54,52,16,9,11,29,91,30,2,4,8,64,96,25,48,32,51,9,14,73,89,45,91,13,43,39,29,45,65,29,51,60,65,32,6,95,22,0,13,92,17,27,8,94,38,94,16,15,19,28,83,6,67,61,57,82,73,100,42,0,37,33,47,11,43,20,43,63,70,84,66,80,65,28,81,18,90,98,22,1,25,90,85,22,68,99,22,1,11,66,62,5,21,34,54,97,9,32,33,26,97,14,78,50,78,48,49,60,54,85,74,49,14,68,75,91,70,66,27,75,91,1,24,0,77,41,35,76,6,37,54,57,8,4,34,78,32,96,36,34,17,48,78,46,72,18,42,99,83,72,71,50,65,60,39,47,48,3,87,37,77,71,92,98,97,62,12,70,42,66,10,47,45,32,99,31,39,76,14,82,98,91,76,22,62,9,48,79,9,72,16,49,46,35
28/11/2013 0:00,14,26,3,16,8,23,7,7,6,6,6,3,8,16,4,10,14,26,8,12,5,6,6,5,23,10,8,6,15,15,12,6,40,6,6,3,6,6,33,6,40,16,10,8,40,10,12,2,8,26,10,14,26,16,10,26,26,10,20,12,16,10,6,5,4,20,5,12,6,33,10,13,30,17,3,17,20,18,5,17,45,45,6,8,12,20,8,6,13,8,11,16,12,10,7,8,8,40,12,5,8,16,16,26,25,26,10,30,26,8,8,7,9,5,10,17,8,18,8,7,4,11,4,6,10,5,12,3,3,4,16,14,1,8,14,2,20,33,14,10,10,10,12,10,13,14,7,10,12,6,26,6,16,6,23,8,6,16,4,2,10,20,23,8,10,12,6,4,16,16,13,14,13,20,8,10,10,13,5,20,8,33,16,11,8,10,16,15,13,2,0,15,33,13,20,8,6,35,16,23,30,6,12,0,20,15,20,30,14,4,26,18,3,13,8,7,26
29/11/2013 0:00,14,26,3,16,8,23,7,7,6,6,6,3,8,16,4,10,14,26,8,12,5,6,6,5,24,10,8,6,15,15,12,6,40,8,8,3,8,6,33,6,40,16,10,8,40,10,12,2,8,26,10,14,28,16,10,26,26,10,20,12,18,10,6,5,4,20,5,12,8,33,10,14,30,19,3,19,20,18,10,19,45,45,14,8,14,20,8,6,14,8,11,16,12,10,9,8,8,40,12,5,8,16,16,26,25,28,10,30,28,8,8,7,9,5,10,19,8,18,3,7,4,11,4,6,10,5,8,3,3,4,16,14,1,8,14,2,20,34,14,10,10,10,9,10,14,14,7,10,12,6,26,6,18,6,24,8,8,16,4,8,10,20,24,8,10,12,6,4,16,16,13,14,13,20,8,10,10,14,5,20,8,34,16,11,8,10,16,15,14,2,0,15,34,13,20,8,6,35,16,23,30,6,12,0,20,15,20,30,14,5,26,18,3,14,8,7,26
02/12/2013 0:00,14,28,3,16,8,24,7,7,6,6,6,3,35,16,4,10,14,80,8,12,5,6,6,6,40,25,8,6,100,50,12,6,100,35,45,3,35,6,34,8,60,16,80,10,90,10,12,2,8,28,15,14,50,20,12,28,28,35,100,12,35,10,6,23,4,20,5,12,10,34,20,35,30,20,3,60,100,18,10,16,100,100,14,8,20,100,8,6,20,8,15,16,12,20,70,8,8,100,12,5,8,16,16,28,100,30,10,70,40,8,8,7,9,5,10,23,8,18,3,7,4,11,4,6,50,5,8,3,3,4,16,14,1,8,14,2,35,40,14,15,15,10,9,35,25,14,7,10,12,6,28,6,80,6,50,8,30,16,4,23,10,20,50,8,10,12,6,11,18,18,15,14,14,20,8,10,16,40,5,80,8,100,16,11,8,40,16,23,15,2,0,6,30,15,40,8,10,90,20,24,30,6,12,0,20,15,20,30,14,5,28,18,3,70,8,7,28
03/12/2013 0:00,14,30,3,16,8,11,8,8,5,6,6,3,35,16,4,10,14,20,8,12,5,6,6,6,40,25,8,6,20,20,12,6,40,35,45,3,35,6,20,10,25,16,15,5,30,10,12,2,8,15,15,14,50,20,12,20,7,35,35,12,35,10,6,23,4,17,5,12,10,25,20,35,20,20,3,35,15,18,10,16,100,40,14,8,20,30,8,6,20,8,20,16,12,20,40,8,8,80,12,5,8,16,16,30,50,30,10,30,40,8,8,7,9,5,10,23,8,18,3,7,4,14,4,6,50,5,8,3,3,4,16,14,11,8,14,2,35,40,14,15,15,10,9,35,25,14,7,10,12,6,17,6,30,6,50,8,30,16,4,23,10,20,50,8,10,12,6,11,20,20,2,14,20,20,8,10,16,40,5,40,8,30,16,11,8,40,16,23,15,2,0,6,30,20,45,8,5,40,4,20,35,6,12,0,17,22,10,10,14,5,11,18,3,10,8,7,22
04/12/2013 0:00,14,30,3,14,8,11,8,8,5,6,6,3,16,14,4,10,16,20,6,16,10,6,10,6,18,12,8,6,20,20,6,6,50,13,6,4,16,6,20,10,25,16,15,5,70,10,20,2,14,15,10,2,33,20,12,20,7,10,35,12,33,10,7,24,4,17,5,7,12,25,10,16,20,20,3,35,15,20,10,18,100,40,14,10,20,50,14,6,10,12,20,16,12,10,25,8,6,70,12,5,8,16,16,30,50,16,10,30,20,12,10,6,9,5,10,24,8,18,3,7,4,3,6,6,18,5,8,3,3,4,16,14,3,8,14,5,10,16,14,16,10,6,9,6,13,14,8,10,12,6,17,6,30,6,33,8,20,13,5,24,12,14,33,8,10,12,6,11,20,20,2,12,20,20,8,10,16,23,5,40,8,50,16,14,12,23,16,24,12,2,0,6,30,20,45,8,5,40,4,20,35,6,6,0,17,22,10,10,12,5,11,18,3,10,8,7,22
05/12/2013 0:00,7,40,3,14,8,11,8,8,5,6,6,10,16,14,4,10,20,35,6,16,16,6,10,6,18,12,8,6,20,40,6,6,45,13,6,4,16,6,20,10,35,16,30,5,45,3,20,3,14,15,10,2,33,20,12,20,7,10,40,12,33,13,7,10,14,17,5,7,12,25,10,16,40,26,13,30,25,20,10,10,50,40,14,10,13,40,14,5,10,20,20,16,12,10,25,8,6,45,12,5,8,16,8,30,30,16,6,35,20,12,10,6,9,5,10,30,8,18,3,7,4,3,26,3,18,5,8,3,3,4,16,14,3,8,14,5,10,16,14,16,10,6,9,6,13,16,10,7,12,7,17,8,20,6,33,8,20,13,5,26,12,14,33,8,10,12,6,11,15,20,2,12,20,35,18,11,16,23,5,30,8,30,12,33,8,23,16,33,12,4,0,6,40,20,15,16,5,20,4,20,20,6,6,0,17,22,10,10,12,5,11,16,3,10,8,7,22
06/12/2013 0:00,7,40,3,14,16,11,8,8,5,6,6,10,16,14,4,10,20,35,6,16,16,6,10,6,18,12,8,6,20,40,8,6,45,14,8,4,16,6,20,10,35,16,30,5,45,3,20,3,14,15,10,2,34,20,12,20,9,10,40,18,34,13,7,10,6,19,5,7,12,25,10,18,40,26,4,30,25,20,10,10,50,40,9,10,13,40,14,5,10,20,20,16,12,10,25,8,6,45,14,5,8,16,8,30,30,16,6,35,20,12,10,6,8,5,10,30,8,18,3,7,4,3,26,3,18,5,8,3,3,4,16,14,3,8,6,5,10,18,16,16,10,6,9,8,14,16,10,7,12,7,19,8,20,6,34,8,20,14,5,26,12,14,34,8,10,18,6,11,15,20,2,12,20,35,18,11,16,24,5,30,8,30,12,33,8,24,16,33,12,4,0,6,40,20,15,16,5,20,4,20,20,6,6,0,19,24,10,10,12,5,11,16,3,10,8,7,24
09/12/2013 0:00,7,30,3,14,16,11,8,8,5,6,6,10,16,14,4,10,20,20,6,16,18,6,10,30,18,12,8,6,26,70,35,6,100,35,35,4,16,6,16,10,60,16,30,5,80,3,20,3,14,16,40,2,40,15,14,13,6,40,80,15,20,14,7,10,6,13,5,7,12,23,10,40,70,28,4,100,20,20,10,10,100,100,9,10,14,100,14,5,45,20,13,16,12,6,25,8,6,30,14,5,8,16,8,80,70,16,6,33,45,12,10,6,8,15,10,30,8,18,3,7,4,3,28,3,18,5,8,3,3,4,16,14,3,8,6,5,35,40,16,64,25,6,9,40,20,16,10,7,12,7,20,8,60,6,40,8,40,35,5,28,12,14,40,8,20,3,6,11,60,20,2,12,13,80,18,11,20,25,5,100,8,100,12,34,8,15,16,34,12,4,0,6,40,10,100,16,5,80,4,23,70,6,6,0,16,10,10,10,12,5,11,16,3,26,8,7,6
